# FB(F=0) Tele	Strip	 IsBad
0	0	1	1
0	0	2	1
0	0	3	1
0	0	4	1

1	0	22	1
1	0	23	1
1	0	24	1
1	0	25	1
1	0	26	1
1	0	27	1
1	0	28	1
1	0	29	1
1	0	30	1

0	1	1	1
0	1	2	1
0	1	3	1
0	1	4	1
0	1	17	1
0	1	18	1


0	3	1	1
0	3	2	1
0	3	3	1
0	3	4	1
0	3	5	1
0	3	6	1
0	3	7	1

1	3	6	1
1	3	7	1
1	3	8	1
1	3	9	1
1	3	10	1

0	6	13	1

0	7	1	1

0	11	30	1
