*Tele EF EB theta(degree) phi(degree)
0   5   13   27.8711   175.8542
0   5   14   27.8949   175.1434
0   5   15   27.9224   174.4337
0   5   16   27.9536   173.7254
0   5   17   27.9884   173.0186
0   5   18   28.0267   172.3136
0   5   19   28.0687   171.6106
0   5   20   28.1142   170.9097
0   5   21   28.1632   170.2113
0   5   22   28.2158   169.5153
0   5   23   28.2718   168.8222
0   5   24   28.3313   168.1320
0   5   25   28.3943   167.4449
0   5   26   28.4606   166.7611
0   5   27   28.5302   166.0808
0   5   28   28.6032   165.4041
0   5   29   28.6795   164.7312
0   5   30   28.7590   164.0622
0   5   31   28.8416   163.3974
0   6   0   28.2239   185.0484
0   6   1   28.2008   184.3501
0   6   2   28.1813   183.6502
0   6   3   28.1653   182.9488
0   6   4   28.1528   182.2461
0   6   5   28.1440   181.5425
0   6   6   28.1387   180.8380
0   6   7   28.1371   180.1329
0   6   8   28.1390   179.4274
0   6   9   28.1446   178.7217
0   6   10   28.1538   178.0161
0   6   11   28.1666   177.3107
0   6   12   28.1831   176.6057
0   6   13   28.2031   175.9014
0   6   14   28.2267   175.1980
0   6   15   28.2540   174.4957
0   6   16   28.2848   173.7947
0   6   17   28.3192   173.0952
0   6   18   28.3572   172.3974
0   6   19   28.3986   171.7016
0   6   20   28.4436   171.0078
0   6   21   28.4921   170.3163
0   6   22   28.5441   169.6273
0   6   23   28.5995   168.9410
0   6   24   28.6583   168.2575
0   6   25   28.7205   167.5771
0   6   26   28.7860   166.8998
0   6   27   28.8549   166.2259
0   6   28   28.9270   165.5556
0   6   29   29.0024   164.8889
0   6   30   29.0810   164.2260
0   6   31   29.1627   163.5671
0   7   0   28.5548   184.9997
0   7   1   28.5321   184.3086
0   7   2   28.5129   183.6159
0   7   3   28.4972   182.9217
0   7   4   28.4850   182.2264
0   7   5   28.4763   181.5300
0   7   6   28.4712   180.8329
0   7   7   28.4697   180.1351
0   7   8   28.4717   179.4370
0   7   9   28.4773   178.7387
0   7   10   28.4865   178.0404
0   7   11   28.4992   177.3423
0   7   12   28.5155   176.6447
0   7   13   28.5354   175.9477
0   7   14   28.5588   175.2515
0   7   15   28.5858   174.5565
0   7   16   28.6163   173.8626
0   7   17   28.6503   173.1703
0   7   18   28.6878   172.4795
0   7   19   28.7289   171.7907
0   7   20   28.7734   171.1038
0   7   21   28.8213   170.4192
0   7   22   28.8727   169.7370
0   7   23   28.9275   169.0574
0   7   24   28.9856   168.3805
0   7   25   29.0471   167.7066
0   7   26   29.1119   167.0358
0   7   27   29.1799   166.3682
0   7   28   29.2513   165.7041
0   7   29   29.3258   165.0435
0   7   30   29.4034   164.3866
0   7   31   29.4842   163.7336
0   8   0   28.8858   184.9520
0   8   1   28.8635   184.2679
0   8   2   28.8447   183.5823
0   8   3   28.8293   182.8952
0   8   4   28.8173   182.2070
0   8   5   28.8089   181.5178
0   8   6   28.8039   180.8279
0   8   7   28.8025   180.1373
0   8   8   28.8046   179.4464
0   8   9   28.8102   178.7553
0   8   10   28.8193   178.0642
0   8   11   28.8320   177.3733
0   8   12   28.8481   176.6828
0   8   13   28.8678   175.9930
0   8   14   28.8910   175.3039
0   8   15   28.9177   174.6159
0   8   16   28.9479   173.9292
0   8   17   28.9816   173.2438
0   8   18   29.0187   172.5600
0   8   19   29.0593   171.8780
0   8   20   29.1033   171.1979
0   8   21   29.1508   170.5201
0   8   22   29.2016   169.8445
0   8   23   29.2557   169.1715
0   8   24   29.3132   168.5011
0   8   25   29.3740   167.8336
0   8   26   29.4380   167.1691
0   8   27   29.5053   166.5077
0   8   28   29.5758   165.8497
0   8   29   29.6495   165.1951
0   8   30   29.7263   164.5441
0   8   31   29.8061   163.8969
0   9   0   29.2171   184.9053
0   9   1   29.1952   184.2281
0   9   2   29.1767   183.5494
0   9   3   29.1615   182.8693
0   9   4   29.1499   182.1881
0   9   5   29.1416   181.5059
0   9   6   29.1368   180.8230
0   9   7   29.1355   180.1395
0   9   8   29.1376   179.4556
0   9   9   29.1433   178.7715
0   9   10   29.1524   178.0875
0   9   11   29.1649   177.4036
0   9   12   29.1810   176.7202
0   9   13   29.2005   176.0373
0   9   14   29.2235   175.3553
0   9   15   29.2499   174.6742
0   9   16   29.2798   173.9943
0   9   17   29.3131   173.3158
0   9   18   29.3499   172.6388
0   9   19   29.3900   171.9635
0   9   20   29.4336   171.2902
0   9   21   29.4804   170.6189
0   9   22   29.5307   169.9499
0   9   23   29.5842   169.2833
0   9   24   29.6411   168.6193
0   9   25   29.7012   167.9581
0   9   26   29.7645   167.2998
0   9   27   29.8310   166.6445
0   9   28   29.9007   165.9925
0   9   29   29.9735   165.3438
0   9   30   30.0494   164.6987
0   9   31   30.1284   164.0571
0   10   0   29.5485   184.8596
0   10   1   29.5270   184.1891
0   10   2   29.5088   183.5171
0   10   3   29.4940   182.8439
0   10   4   29.4825   182.1695
0   10   5   29.4745   181.4942
0   10   6   29.4698   180.8182
0   10   7   29.4686   180.1416
0   10   8   29.4708   179.4646
0   10   9   29.4765   178.7874
0   10   10   29.4855   178.1103
0   10   11   29.4980   177.4333
0   10   12   29.5140   176.7568
0   10   13   29.5333   176.0808
0   10   14   29.5561   175.4056
0   10   15   29.5823   174.7313
0   10   16   29.6119   174.0582
0   10   17   29.6448   173.3864
0   10   18   29.6812   172.7160
0   10   19   29.7209   172.0474
0   10   20   29.7640   171.3806
0   10   21   29.8103   170.7158
0   10   22   29.8600   170.0532
0   10   23   29.9130   169.3929
0   10   24   29.9692   168.7352
0   10   25   30.0286   168.0802
0   10   26   30.0912   167.4279
0   10   27   30.1570   166.7787
0   10   28   30.2259   166.1326
0   10   29   30.2979   165.4897
0   10   30   30.3729   164.8503
0   10   31   30.4510   164.2143
0   11   0   29.8801   184.8147
0   11   1   29.8589   184.1508
0   11   2   29.8411   183.4855
0   11   3   29.8265   182.8190
0   11   4   29.8153   182.1513
0   11   5   29.8075   181.4827
0   11   6   29.8030   180.8134
0   11   7   29.8019   180.1436
0   11   8   29.8041   179.4734
0   11   9   29.8098   178.8030
0   11   10   29.8188   178.1327
0   11   11   29.8313   177.4625
0   11   12   29.8471   176.7927
0   11   13   29.8663   176.1234
0   11   14   29.8888   175.4549
0   11   15   29.9148   174.7873
0   11   16   29.9441   174.1208
0   11   17   29.9767   173.4555
0   11   18   30.0127   172.7917
0   11   19   30.0520   172.1296
0   11   20   30.0946   171.4692
0   11   21   30.1404   170.8108
0   11   22   30.1896   170.1545
0   11   23   30.2419   169.5005
0   11   24   30.2975   168.8489
0   11   25   30.3563   168.1999
0   11   26   30.4182   167.5537
0   11   27   30.4832   166.9103
0   11   28   30.5513   166.2700
0   11   29   30.6225   165.6329
0   11   30   30.6967   164.9990
0   11   31   30.7739   164.3686
0   12   0   30.2118   184.7707
0   12   1   30.1910   184.1133
0   12   2   30.1734   183.4545
0   12   3   30.1592   182.7945
0   12   4   30.1482   182.1335
0   12   5   30.1406   181.4715
0   12   6   30.1362   180.8088
0   12   7   30.1352   180.1456
0   12   8   30.1376   179.4821
0   12   9   30.1432   178.8183
0   12   10   30.1523   178.1546
0   12   11   30.1646   177.4910
0   12   12   30.1803   176.8278
0   12   13   30.1993   176.1652
0   12   14   30.2217   175.5032
0   12   15   30.2474   174.8422
0   12   16   30.2764   174.1821
0   12   17   30.3087   173.5234
0   12   18   30.3443   172.8660
0   12   19   30.3832   172.2102
0   12   20   30.4253   171.5561
0   12   21   30.4707   170.9039
0   12   22   30.5193   170.2538
0   12   23   30.5711   169.6059
0   12   24   30.6260   168.9604
0   12   25   30.6841   168.3174
0   12   26   30.7453   167.6770
0   12   27   30.8096   167.0395
0   12   28   30.8770   166.4049
0   12   29   30.9474   165.7733
0   12   30   31.0207   165.1450
0   12   31   31.0970   164.5200
0   13   0   30.5436   184.7276
0   13   1   30.5231   184.0766
0   13   2   30.5059   183.4242
0   13   3   30.4919   182.7706
0   13   4   30.4812   182.1160
0   13   5   30.4737   181.4605
0   13   6   30.4696   180.8043
0   13   7   30.4687   180.1476
0   13   8   30.4711   179.4906
0   13   9   30.4768   178.8333
0   13   10   30.4857   178.1761
0   13   11   30.4980   177.5190
0   13   12   30.5136   176.8623
0   13   13   30.5325   176.2061
0   13   14   30.5547   175.5506
0   13   15   30.5801   174.8960
0   13   16   30.6089   174.2423
0   13   17   30.6409   173.5899
0   13   18   30.6761   172.9388
0   13   19   30.7146   172.2892
0   13   20   30.7562   171.6413
0   13   21   30.8011   170.9953
0   13   22   30.8492   170.3512
0   13   23   30.9004   169.7093
0   13   24   30.9547   169.0697
0   13   25   31.0122   168.4326
0   13   26   31.0727   167.7980
0   13   27   31.1363   167.1662
0   13   28   31.2029   166.5372
0   13   29   31.2725   165.9112
0   13   30   31.3450   165.2883
0   13   31   31.4205   164.6687
0   14   0   30.8754   184.6853
0   14   1   30.8553   184.0405
0   14   2   30.8384   183.3944
0   14   3   30.8247   182.7471
0   14   4   30.8142   182.0988
0   14   5   30.8070   181.4497
0   14   6   30.8029   180.7999
0   14   7   30.8022   180.1495
0   14   8   30.8046   179.4989
0   14   9   30.8103   178.8480
0   14   10   30.8193   178.1972
0   14   11   30.8315   177.5465
0   14   12   30.8470   176.8961
0   14   13   30.8657   176.2463
0   14   14   30.8877   175.5971
0   14   15   30.9129   174.9487
0   14   16   30.9414   174.3013
0   14   17   30.9731   173.6551
0   14   18   31.0079   173.0102
0   14   19   31.0460   172.3668
0   14   20   31.0872   171.7250
0   14   21   31.1316   171.0849
0   14   22   31.1792   170.4468
0   14   23   31.2298   169.8108
0   14   24   31.2836   169.1771
0   14   25   31.3404   168.5457
0   14   26   31.4002   167.9168
0   14   27   31.4631   167.2905
0   14   28   31.5290   166.6671
0   14   29   31.5978   166.0465
0   14   30   31.6695   165.4290
0   14   31   31.7441   164.8147
0   15   0   31.2073   184.6438
0   15   1   31.1876   184.0051
0   15   2   31.1710   183.3652
0   15   3   31.1576   182.7241
0   15   4   31.1473   182.0820
0   15   5   31.1402   181.4391
0   15   6   31.1364   180.7955
0   15   7   31.1357   180.1514
0   15   8   31.1382   179.5070
0   15   9   31.1439   178.8625
0   15   10   31.1529   178.2179
0   15   11   31.1651   177.5734
0   15   12   31.1804   176.9293
0   15   13   31.1990   176.2857
0   15   14   31.2208   175.6427
0   15   15   31.2458   175.0005
0   15   16   31.2740   174.3592
0   15   17   31.3053   173.7191
0   15   18   31.3399   173.0802
0   15   19   31.3775   172.4428
0   15   20   31.4183   171.8070
0   15   21   31.4623   171.1729
0   15   22   31.5093   170.5406
0   15   23   31.5594   169.9104
0   15   24   31.6125   169.2824
0   15   25   31.6687   168.6567
0   15   26   31.7279   168.0334
0   15   27   31.7901   167.4126
0   15   28   31.8552   166.7946
0   15   29   31.9232   166.1794
0   15   30   31.9942   165.5672
0   15   31   32.0679   164.9580
0   16   0   31.5392   184.6031
0   16   1   31.5198   183.9704
0   16   2   31.5036   183.3365
0   16   3   31.4904   182.7015
0   16   4   31.4804   182.0655
0   16   5   31.4735   181.4287
0   16   6   31.4698   180.7912
0   16   7   31.4692   180.1533
0   16   8   31.4718   179.5150
0   16   9   31.4776   178.8766
0   16   10   31.4865   178.2382
0   16   11   31.4986   177.5999
0   16   12   31.5139   176.9619
0   16   13   31.5323   176.3243
0   16   14   31.5539   175.6874
0   16   15   31.5787   175.0512
0   16   16   31.6066   174.4160
0   16   17   31.6377   173.7819
0   16   18   31.6718   173.1490
0   16   19   31.7091   172.5175
0   16   20   31.7495   171.8875
0   16   21   31.7930   171.2592
0   16   22   31.8395   170.6327
0   16   23   31.8890   170.0082
0   16   24   31.9416   169.3858
0   16   25   31.9972   168.7656
0   16   26   32.0557   168.1478
0   16   27   32.1172   167.5325
0   16   28   32.1816   166.9198
0   16   29   32.2489   166.3099
0   16   30   32.3190   165.7028
0   16   31   32.3919   165.0988
0   17   0   31.8711   184.5632
0   17   1   31.8521   183.9364
