# FB(F=0) Tele	Strip	 IsBad
0	0	1	1
0	0	2	1
0	0	3	1
0	0	4	1
0	0	5	1

0	1	11	1
0	1	17	1

0	2	10	1
0	2	26	1

0	3	1	1
0	3	2	1
0	3	3	1
0	3	4	1
0	3	5	1
0	3	6	1
0	3	7	1
0	3	8	1

1	3	6	1
1	3	7	1
1	3	8	1
1	3	9	1
1	3	10	1

0	6	17	1
0	6	23	1
0	6	25	1

0	7	2	1
0	7	3	1
0	7	4	1

1	7	17	1
1	7	18	1
